Query1.txt
Nutr_Val
30.28

Query2.txt
TEMP.Long_Desc
Fish oil, cod liver

Query3.txt
Nutr.No|Nutrient|Count
04591|Fish oil, menhaden|109.52174
04592|Fish oil, menhaden, fully hydrogenated|139.410538461538
04593|Fish oil, salmon|108.73914
04594|Fish oil, sardine|113.467735849057
04595|Shortening, multipurpose, soybean (hydrogenated) and palm (hydrogenated)|108.315555555556
04600|Margarine-like, vegetable oil-butter spread, tub, with salt|126.83115942029
04601|Butter, light, stick, with salt|88.1118169014084
04602|Butter, light, stick, without salt|82.2892816901408
04606|Meat drippings (lard, beef tallow, mutton tallow)|81.3641714285714
04609|Animal fat, bacon grease|75.1191126760563
04610|Margarine, regular, 80% fat, composite, stick, with salt|115.168083333333
04611|Margarine, regular, 80% fat, composite, tub, with salt|99.0275267857143
04612|Margarine-like, vegetable oil spread, 60% fat, stick, with salt|97.0963980582524
04613|Margarine-like, vegetable oil spread, 60% fat, tub, with salt|91.4234716981132
04614|Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt|107.482934065934
04615|Shortening, vegetable, household, composite|58.9712580645161
04617|Margarine, regular, 80% fat, composite, stick, without salt|132.935333333333
04618|Margarine, regular, 80% fat, composite, tub, without salt|143.459797101449
04620|Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt|128.324142857143
04624|Margarine-like, vegetable oil spread, fat free, liquid, with salt|102.568028985507
04626|Margarine-like spread with yogurt, 70% fat, stick, with salt|145.535608695652
04627|Margarine-like spread with yogurt, approximately 40% fat, tub, with salt|124.077014492754
04628|Margarine, 80% fat, stick, includes regular and hydrogenated corn and soybean oils|61.1164204545455
04629|Margarine, margarine-type vegetable oil spread, 70% fat, soybean and partially hydrogenated soybean, stick|95.3042
04630|Margarine Spread, approximately 48% fat, tub|44.9376933333333
04631|Margarine-like, vegetable oil spread, fat-free, tub|76.4647073170732
04633|Margarine-like, vegetable oil spread, 20% fat, with salt|111.283333333333
04634|Margarine-like, vegetable oil spread, 20% fat, without salt|100.980434782609
04635|Salad dressing, thousand island dressing, fat-free|40.3319411764706
04639|Salad dressing, ranch dressing, regular|34.1448050847458
04642|Oil, industrial, mid-oleic, sunflower|61.8128888888889
04643|Oil, industrial, canola with antifoaming agent, principal uses salads, woks and light frying|58.9994712643678
04644|Oil, industrial, canola for salads, woks and light frying|60.8743734939759
04645|Oil, industrial, canola (partially hydrogenated) oil for deep fat frying|61.455313253012
04646|Oil, industrial, coconut, principal uses candy coatings, oil sprays, roasting nuts|47.2848666666667
04648|Oil, industrial, soy (partially hydrogenated), principal uses popcorn and flavoring vegetables|50.4147156862745
04649|Shortening, industrial, soy (partially hydrogenated), pourable liquid fry shortening|50.8875841584158
04650|Oil, industrial, soy, refined, for woks and light frying|52.9011568627451
04651|Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor|49.4288557692308
04652|Oil, industrial, soy ( partially hydrogenated), all purpose|49.7780769230769
04653|Oil, industrial, soy (partially hydrogenated ) and soy (winterized), pourable clear fry|50.3855882352942
04654|Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening|50.4187087378641
04655|Margarine-like shortening, industrial, soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries|54.6189036144578
04656|Oil, industrial, palm kernel, confection fat, uses similar to high quality cocoa butter|52.1868333333333
04657|Oil, industrial, palm kernel (hydrogenated), confection fat, uses similar to 95 degree hard butter|52.1217395833333
04658|Oil, industrial, palm kernel (hydrogenated), confection fat, intermediate grade product|52.1260416666667
04659|Oil, industrial, coconut, confection fat, typical basis for ice cream coatings|49.2452376237623
04660|Oil, industrial, palm kernel (hydrogenated) , used for whipped toppings, non-dairy|52.2504479166667
04661|Oil, industrial, coconut (hydrogenated), used for whipped toppings and coffee whiteners|49.9521919191919
04662|Oil, industrial, palm and palm kernel, filling fat (non-hydrogenated)|52.3956666666667
04663|Oil, industrial, palm kernel (hydrogenated), filling fat|52.27959375
04664|Oil, industrial, soy (partially hydrogenated ), palm, principal uses icings and fillings|51.1595148514851
04665|Margarine, industrial, non-dairy, cottonseed, soy oil (partially hydrogenated ), for flaky pastries|148.620926829268
04666|Shortening, industrial, soy (partially hydrogenated ) and corn for frying|58.3077586206896
04667|Shortening, industrial, soy (partially hydrogenated ) for baking and confections|51.274798076923
04668|Margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy|126.838882352941
04669|USDA Commodity Food, oil, vegetable, soybean, refined|54.5172525252525
04670|USDA Commodity Food, oil, vegetable, low saturated fat|55.911824742268
04673|Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil|107.906082191781
04674|Margarine-like spread, SMART BALANCE Light Buttery Spread|145.663369863014
04675|Margarine-like spread, SMART BEAT Super Light without saturated fat|310.2545
04676|Margarine-like spread, SMART BEAT Smart Squeeze|348.898
04677|Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols & fish oil)|126.711532467532
04678|Oil, vegetable, Natreon canola, high stability, non trans, high oleic (70%)|106.314867924528
04679|Oil, PAM cooking spray, original|63.1274714285714
04683|Margarine, margarine-like vegetable oil spread, 67-70% fat, tub|113.290223880597
04684|Margarine, 80% fat, tub, CANOLA HARVEST Soft Spread (canola, palm and palm kernel oils)|73.7620757575758
04685|Oil, cooking and salad, ENOVA, 80% diglycerides|100.412450980392
04687|Margarine-like spread, BENECOL Light Spread|139.311726027397
04688|Salad dressing, spray-style dressing, assorted flavors|142.780117647059
04690|Margarine-like, vegetable oil spread, approximately 37% fat, unspecified oils, with salt, with added vitamin D|91.6178272727273
04691|Margarine, regular, 80% fat, composite, stick, with salt, with added vitamin D|112.301299065421
04692|Margarine, regular, 80% fat, composite, tub, with salt, with added vitamin D|103.006991071429
04693|Margarine-like, vegetable oil spread, 60% fat, stick, with salt, with added vitamin D|104.810594059406
04694|Margarine-like, vegetable oil spread, 60% fat, tub, with salt, with added vitamin D|98.8354423076923
04695|Margarine-like vegetable-oil spread, stick/tub/bottle, 60% fat, with added vitamin D|145.432142857143
04696|Margarine, regular, 80% fat, composite, stick, without salt, with added vitamin D|140.472432432432
04697|Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt, with added vitamin D|137.134637681159
04698|Oil, industrial, canola, high oleic|62.6248292682927
04699|Oil, industrial, soy, low linolenic|64.5773580246913
04700|Oil, industrial, soy, ultra low linolenic|61.2909880952381
04701|Oil, industrial, soy, fully hydrogenated|63.3818125
04702|Oil, industrial, cottonseed, fully hydrogenated|64.1273376623377
04703|Salad dressing, honey mustard, regular|40.8661627906977
04704|Salad dressing, poppyseed, creamy|47.3705949367089
04707|Oil, flaxseed, contains added sliced flaxseed|67.960575
04708|Mayonnaise, reduced fat, with olive oil|39.7761898734177
05001|Chicken, broilers or fryers, meat and skin and giblets and neck, raw|42.2878108108108
05002|Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, batter|52.0707058823529
05003|Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, flour|54.1907205882353
05004|Chicken, broilers or fryers, meat and skin and giblets and neck, roasted|35.1600659340659
05005|Chicken, broilers or fryers, meat and skin and giblets and neck, stewed|40.6545942028986
05015|Chicken, broilers or fryers, skin only, raw|32.8328850574713
05016|Chicken, broilers or fryers, skin only, cooked, fried, batter|49.1871
05017|Chicken, broilers or fryers, skin only, cooked, fried, flour|55.4541323529412
05018|Chicken, broilers or fryers, skin only, cooked, roasted|38.4977912087912
05019|Chicken, broilers or fryers, skin only, cooked, stewed|38.1741126760563
05020|Chicken, broilers or fryers, giblets, raw|227.824364864865
05021|Chicken, broilers or fryers, giblets, cooked, fried|336.225144927536
05022|Chicken, broilers or fryers, giblets, cooked, simmered|110.492646017699
05027|Chicken, liver, all classes, raw|191.047460176991
05028|Chicken, liver, all classes, cooked, simmered|229.96807079646
05030|Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, batter|37.8693382352941
05035|Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, batter|39.9160147058824
05037|Chicken, broilers or fryers, dark meat, meat and skin, cooked, roasted|35.4104637681159
05044|Chicken, broilers or fryers, dark meat, meat only, cooked, fried|32.6214782608696
05047|Chicken, broilers or fryers, separable fat, raw|50.529652173913
05049|Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter|43.2775294117647
05050|Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour|40.9062794117647
05051|Chicken, broilers or fryers, back, meat and skin, cooked, roasted|32.4348043478261
05054|Chicken, broilers or fryers, back, meat only, cooked, fried|36.7451014492754
05067|Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter|36.1527391304348
05068|Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, flour|32.3916666666667
05076|Chicken, broilers or fryers, leg, meat and skin, cooked, fried, batter|37.0434637681159
05077|Chicken, broilers or fryers, leg, meat and skin, cooked, fried, flour|33.6073768115942
05084|Chicken, broilers or fryers, neck, meat and skin, raw|33.6861333333333
05085|Chicken, broilers or fryers, neck, meat and skin, cooked, fried, batter|42.7711764705882
05086|Chicken, broilers or fryers, neck, meat and skin, cooked, fried, flour|41.1371617647059
05089|Chicken, broilers or fryers, neck, meat only, cooked, fried|32.8344782608696
05092|Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter|37.7569710144928
05093|Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, flour|34.5818550724638
05101|Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter|40.7432753623188
05102|Chicken, broilers or fryers, wing, meat and skin, cooked, fried, flour|37.7025072463768
05109|Chicken, roasting, meat and skin and giblets and neck, raw|47.0353623188406
05110|Chicken, roasting, meat and skin and giblets and neck, cooked, roasted|42.321768115942
05115|Chicken, roasting, giblets, raw|258.121014492754
05116|Chicken, roasting, giblets, cooked, simmered|230.084942028986
05121|Chicken, stewing, meat and skin, and giblets and neck, raw|52.9884054054054
05124|Chicken, stewing, meat and skin, cooked, stewed|34.8072571428571
05127|Chicken, stewing, giblets, raw|285.857739130435
05128|Chicken, stewing, giblets, cooked, simmered|267.502347826087
05132|Chicken, stewing, dark meat, meat only, cooked, stewed|34.7000724637681
05133|Chicken, capons, meat and skin and giblets and neck, raw|50.2781739130435
05134|Chicken, capons, meat and skin and giblets and neck, cooked, roasted|47.525347826087
05137|Chicken, capons, giblets, raw|380.215246376812
05138|Chicken, capons, giblets, cooked, simmered|355.014855072464
05139|Duck, domesticated, meat and skin, raw|35.0832967032967
05143|Duck, domesticated, liver, raw|989.669768115942
05146|Goose, domesticated, meat and skin, raw|39.9397297297297
05149|Goose, domesticated, meat only, cooked, roasted|35.229347826087
05150|Goose, liver, raw|783.130855072464
05160|Squab, (pigeon), meat and skin, raw|39.9150869565217
05170|Turkey, skin from whole (light and dark), roasted|32.0766666666667
05171|Turkey, whole, giblets, raw|188.852763779528
05172|Turkey, whole, giblets, cooked, simmered|221.792301587302
05177|Turkey, liver, all classes, raw|373.008188976378
05178|Turkey, liver, all classes, cooked, simmered|505.589739837398
05236|Turkey, young hen, skin only, cooked, roasted|48.5036376811594
05282|Pate de foie gras, canned (goose liver pate), smoked|136.773405797102
05285|Turkey, diced, light and dark meat, seasoned|34.3213333333334
05300|Turkey sticks, breaded, battered, fried|47.2017058823529
05301|Poultry, mechanically deboned, from backs and necks with skin, raw|37.029347826087
05303|Poultry, mechanically deboned, from mature hens, raw|33.4820434782609
05311|Chicken, canned, no broth|32.5691111111111
05315|Duck, young duckling, domesticated, White Pekin, breast, meat and skin, boneless, cooked, roasted|33.1707954545455
05317|Duck, young duckling, domesticated, White Pekin, leg, meat and skin, bone in, cooked, roasted|34.9525454545454
05600|USDA Commodity, turkey ham, dark meat, smoked, frozen|62.9236842105263
05661|Chicken, liver, all classes, cooked, pan-fried|251.874181818182
05699|Turkey, skin from whole, (light and dark), with added solution, roasted|32.6242619047619
06002|Soup, black bean, canned, condensed|43.6038101265823
06003|CAMPBELL'S Red and White, Beefy Mushroom Soup, condensed|56.1404210526316
06004|Soup, bean with pork, canned, condensed|103.945146067416
06006|Soup, bean with frankfurters, canned, condensed|50.3141639344262
06007|Soup, bean with ham, canned, chunky, ready-to-serve|66.3506521739131
06009|Soup, beef noodle, canned, condensed|114.306988764045
06014|CAMPBELL'S Red and White, Broccoli Cheese Soup, condensed|108.119952380952
06017|Soup, chicken gumbo, canned, condensed|40.3563571428571
06018|Soup, chunky chicken noodle, canned, ready-to-serve|37.5561807228916
06022|Soup, chicken rice, canned, chunky, ready-to-serve|73.7663521126761
06025|Soup, chicken vegetable, canned, condensed|61.8839438202247
06026|Soup, chili beef, canned, condensed|84.0648536585366
06027|Soup, clam chowder, manhattan style, canned, chunky, ready-to-serve|120.866197183099
06028|Soup, clam chowder, manhattan, canned, condensed|169.277962962963
06038|CAMPBELL'S, Cheddar Cheese Soup, condensed|103.526956521739
06039|Soup, minestrone, canned, chunky, ready-to-serve|144.062718309859
06040|Soup, minestrone, canned, condensed|67.2946179775281
06041|CAMPBELL'S Red and White, Chicken and Dumplings Soup, condensed|82.2749411764706
06042|Soup, mushroom barley, canned, condensed|32.96325
06044|Soup, mushroom with beef stock, canned, condensed|118.343577464789
06047|CAMPBELL'S Red and White, Chicken and Stars Soup, condensed|80.8734
06050|Soup, pea, split with ham, canned, chunky, ready-to-serve|53.2208426966292
06051|Soup, pea, split with ham, canned, condensed|35.721803030303
06054|CAMPBELL'S Red and White, Chicken Alphabet Soup, condensed|101.55305
06057|CAMPBELL'S Red and White, Chicken Broth, condensed|47.5152941176471
06058|CAMPBELL'S Red and White, Chicken Gumbo Soup, condensed|59.9361578947368
06061|Soup, tomato beef with noodle, canned, condensed|34.4793015873016
06063|Soup, tomato rice, canned, condensed|274.410267605634
06064|Soup, turkey, chunky, canned, ready-to-serve|71.7327966101695
06067|Soup, chunky vegetable, canned, ready-to-serve|39.326183908046
06068|Soup, vegetarian vegetable, canned, condensed|91.9560337078652
06070|Soup, chunky beef, canned, ready-to-serve|48.4723483146068
06071|Soup, vegetable beef, canned, condensed|80.9511797752809
06072|Soup, vegetable with beef broth, canned, condensed|48.2585730337079
06075|Soup, beef broth or bouillon, powder, dry|399.667394366197
06076|Soup, beef broth, cubed, dry|366.071915492958
06080|Soup, chicken broth or bouillon, dry|371.564929577465
06081|Soup, chicken broth cubes, dry|483.229388888889
06082|CAMPBELL'S Red and White, Chicken NOODLEO's Soup, condensed|89.365
06084|CAMPBELL'S Red and White, Chicken Vegetable Soup, condensed|163.53285
06091|CAMPBELL'S Red and White, Beef Broth, condensed|49.4338888888889
06094|Soup, onion, dry, mix|128.188258823529
06097|CAMPBELL'S Red and White, Beef Consomme, condensed|48.2638888888889
06101|Soup, cream of vegetable, dry, powder|433.560422535211
06112|Sauce, teriyaki, ready-to-serve|67.3972602739726
06115|Gravy, au jus, dry|258.733509090909
06117|CAMPBELL'S Red and White, Bean with Bacon Soup, condensed|112.6352
06118|Gravy, brown, dry|136.806267857143
06120|Gravy, chicken, dry|143.150090909091
06122|Gravy, mushroom, dry, powder|130.835845070423
06123|Gravy, onion, dry, mix|143.197291666667
06124|Gravy, pork, dry, powder|117.624915492958
06126|Gravy, turkey, dry|138.489854545455
06127|Gravy, unspecified type, dry|179.116638297872
06128|Soup, chicken noodle, dry, mix|63.581752293578
06142|Sauce, sofrito, prepared from recipe|119.154851851852
06143|USDA Commodity, spaghetti sauce, meatless, canned|46.0587222222222
06145|CAMPBELL'S Red and White, Beef Noodle Soup, condensed|58.6183157894737
06146|CAMPBELL'S Red and White, Beef with Vegetables and Barley Soup, condensed|115.03755
